id,data,nome,valor,tipo
17222,2023-08-02,Maria Santos,50.00,credito
17223,2023-08-03,Carlos Oliveira,200.12,debito
17224,2023-08-04,Ana Souza,75.00,credito
17225,2023-08-05,Fernanda Almeida,120.00,debito
17226,2023-08-06,Ricardo Lima,65.00,credito
17227,2023-08-07,Isabela Ferreira,83.40,debito
17228,2023-08-01,João Silva,150.23,debito
17229,2023-08-02,Maria Santos,50.00,credito
17230,2023-08-03,Carlos Oliveira,200.12,debito
17231,2023-08-04,Ana Souza,75.00,credito
17232,2023-08-05,Fernanda Almeida,120.00,debito
17233,2023-08-06,Ricardo Lima,65.00,credito
17234,2023-08-07,Isabela Ferreira,83.40,debito
17235,2023-08-01,João Silva,150.23,debito
17236,2023-08-02,Maria Santos,50.00,credito
17237,2023-08-03,Carlos Oliveira,200.12,debito
17238,2023-08-04,Ana Souza,75.00,credito
17239,2023-08-05,Fernanda Almeida,120.00,debito
17240,2023-08-06,Ricardo Lima,65.00,credito
17241,2023-08-07,Isabela Ferreira,83.40,debito
17242,2023-08-01,João Silva,150.23,debito
17243,2023-08-02,Maria Santos,50.00,credito
17244,2023-08-03,Carlos Oliveira,200.12,debito
17245,2023-08-04,Ana Souza,75.00,credito
17246,2023-08-05,Fernanda Almeida,120.00,debito
17247,2023-08-06,Ricardo Lima,65.00,credito
17248,2023-08-07,Isabela Ferreira,83.40,debito
17249,2023-08-01,João Silva,150.23,debito
17250,2023-08-02,Maria Santos,50.00,credito
17251,2023-08-03,Carlos Oliveira,200.12,debito
17252,2023-08-04,Ana Souza,75.00,credito
17253,2023-08-05,Fernanda Almeida,120.00,debito
17254,2023-08-06,Ricardo Lima,65.00,credito
17255,2023-08-07,Isabela Ferreira,83.40,debito
17256,2023-08-01,João Silva,150.23,debito
17257,2023-08-02,Maria Santos,50.00,credito
17258,2023-08-03,Carlos Oliveira,200.12,debito
17259,2023-08-04,Ana Souza,75.00,credito
17260,2023-08-05,Fernanda Almeida,120.00,debito
17261,2023-08-06,Ricardo Lima,65.00,credito
17262,2023-08-07,Isabela Ferreira,83.40,debito
17263,2023-08-01,João Silva,150.23,debito
17264,2023-08-02,Maria Santos,50.00,credito
17265,2023-08-03,Carlos Oliveira,200.12,debito
17266,2023-08-04,Ana Souza,75.00,credito
17267,2023-08-05,Fernanda Almeida,120.00,debito
17268,2023-08-06,Ricardo Lima,65.00,credito
17269,2023-08-07,Isabela Ferreira,83.40,debito
17270,2023-08-01,João Silva,150.23,debito
17271,2023-08-02,Maria Santos,50.00,credito
17272,2023-08-03,Carlos Oliveira,200.12,debito
17273,2023-08-04,Ana Souza,75.00,credito
17274,2023-08-05,Fernanda Almeida,120.00,debito
17275,2023-08-06,Ricardo Lima,65.00,credito
17276,2023-08-07,Isabela Ferreira,83.40,debito
17277,2023-08-01,João Silva,150.23,debito
17278,2023-08-02,Maria Santos,50.00,credito
17279,2023-08-03,Carlos Oliveira,200.12,debito
17280,2023-08-04,Ana Souza,75.00,credito
17281,2023-08-05,Fernanda Almeida,120.00,debito
17282,2023-08-06,Ricardo Lima,65.00,credito
17283,2023-08-07,Isabela Ferreira,83.40,debito
17284,2023-08-01,João Silva,150.23,debito
17285,2023-08-02,Maria Santos,50.00,credito
17286,2023-08-03,Carlos Oliveira,200.12,debito
17287,2023-08-04,Ana Souza,75.00,credito
17288,2023-08-05,Fernanda Almeida,120.00,debito
17289,2023-08-06,Ricardo Lima,65.00,credito
17290,2023-08-07,Isabela Ferreira,83.40,debito
17291,2023-08-01,João Silva,150.23,debito
17292,2023-08-02,Maria Santos,50.00,credito
17293,2023-08-03,Carlos Oliveira,200.12,debito
17294,2023-08-04,Ana Souza,75.00,credito
17295,2023-08-05,Fernanda Almeida,120.00,debito
17296,2023-08-06,Ricardo Lima,65.00,credito
17297,2023-08-07,Isabela Ferreira,83.40,debito
17298,2023-08-01,João Silva,150.23,debito
17299,2023-08-02,Maria Santos,50.00,credito
17300,2023-08-03,Carlos Oliveira,200.12,debito
17301,2023-08-04,Ana Souza,75.00,credito
17302,2023-08-05,Fernanda Almeida,120.00,debito
17303,2023-08-06,Ricardo Lima,65.00,credito
17304,2023-08-07,Isabela Ferreira,83.40,debito
17305,2023-08-01,João Silva,150.23,debito
17306,2023-08-02,Maria Santos,50.00,credito
17307,2023-08-03,Carlos Oliveira,200.12,debito
17308,2023-08-04,Ana Souza,75.00,credito
17309,2023-08-05,Fernanda Almeida,120.00,debito
17310,2023-08-06,Ricardo Lima,65.00,credito
17311,2023-08-07,Isabela Ferreira,83.40,debito
17312,2023-08-01,João Silva,150.23,debito
17313,2023-08-02,Maria Santos,50.00,credito
17314,2023-08-03,Carlos Oliveira,200.12,debito
17315,2023-08-04,Ana Souza,75.00,credito
17316,2023-08-05,Fernanda Almeida,120.00,debito
17317,2023-08-06,Ricardo Lima,65.00,credito
17318,2023-08-07,Isabela Ferreira,83.40,debito
17319,2023-08-01,João Silva,150.23,debito
17320,2023-08-02,Maria Santos,50.00,credito
17321,2023-08-03,Carlos Oliveira,200.12,debito
17322,2023-08-04,Ana Souza,75.00,credito
17323,2023-08-05,Fernanda Almeida,120.00,debito
17324,2023-08-06,Ricardo Lima,65.00,credito
17325,2023-08-07,Isabela Ferreira,83.40,debito
17326,2023-08-01,João Silva,150.23,debito
17327,2023-08-02,Maria Santos,50.00,credito
17328,2023-08-03,Carlos Oliveira,200.12,debito
17329,2023-08-04,Ana Souza,75.00,credito
17330,2023-08-05,Fernanda Almeida,120.00,debito
17331,2023-08-06,Ricardo Lima,65.00,credito
17332,2023-08-07,Isabela Ferreira,83.40,debito
17333,2023-08-01,João Silva,150.23,debito
17334,2023-08-02,Maria Santos,50.00,credito
17335,2023-08-03,Carlos Oliveira,200.12,debito
17336,2023-08-04,Ana Souza,75.00,credito
17337,2023-08-05,Fernanda Almeida,120.00,debito
17338,2023-08-06,Ricardo Lima,65.00,credito
17339,2023-08-07,Isabela Ferreira,83.40,debito
17340,2023-08-01,João Silva,150.23,debito
17341,2023-08-02,Maria Santos,50.00,credito
17342,2023-08-03,Carlos Oliveira,200.12,debito
17343,2023-08-04,Ana Souza,75.00,credito
17344,2023-08-05,Fernanda Almeida,120.00,debito
17345,2023-08-06,Ricardo Lima,65.00,credito
17346,2023-08-07,Isabela Ferreira,83.40,debito
17347,2023-08-01,João Silva,150.23,debito
17348,2023-08-02,Maria Santos,50.00,credito
17349,2023-08-03,Carlos Oliveira,200.12,debito
17350,2023-08-04,Ana Souza,75.00,credito
17351,2023-08-05,Fernanda Almeida,120.00,debito
17352,2023-08-06,Ricardo Lima,65.00,credito
17353,2023-08-07,Isabela Ferreira,83.40,debito
17354,2023-08-01,João Silva,150.23,debito
17355,2023-08-02,Maria Santos,50.00,credito
17356,2023-08-03,Carlos Oliveira,200.12,debito
17357,2023-08-04,Ana Souza,75.00,credito
17358,2023-08-05,Fernanda Almeida,120.00,debito
17359,2023-08-06,Ricardo Lima,65.00,credito
17360,2023-08-07,Isabela Ferreira,83.40,debito
17361,2023-08-01,João Silva,150.23,debito
17362,2023-08-02,Maria Santos,50.00,credito
17363,2023-08-03,Carlos Oliveira,200.12,debito
17364,2023-08-04,Ana Souza,75.00,credito
17365,2023-08-05,Fernanda Almeida,120.00,debito
17366,2023-08-06,Ricardo Lima,65.00,credito
17367,2023-08-07,Isabela Ferreira,83.40,debito
17368,2023-08-01,João Silva,150.23,debito
17369,2023-08-02,Maria Santos,50.00,credito
17370,2023-08-03,Carlos Oliveira,200.12,debito
17371,2023-08-04,Ana Souza,75.00,credito
17372,2023-08-05,Fernanda Almeida,120.00,debito
17373,2023-08-06,Ricardo Lima,65.00,credito
17374,2023-08-07,Isabela Ferreira,83.40,debito
17375,2023-08-01,João Silva,150.23,debito
17376,2023-08-02,Maria Santos,50.00,credito
17377,2023-08-03,Carlos Oliveira,200.12,debito
17378,2023-08-04,Ana Souza,75.00,credito
17379,2023-08-05,Fernanda Almeida,120.00,debito
17380,2023-08-06,Ricardo Lima,65.00,credito
17381,2023-08-07,Isabela Ferreira,83.40,debito
17382,2023-08-01,João Silva,150.23,debito
17383,2023-08-02,Maria Santos,50.00,credito
17384,2023-08-03,Carlos Oliveira,200.12,debito
17385,2023-08-04,Ana Souza,75.00,credito
17386,2023-08-05,Fernanda Almeida,120.00,debito
17387,2023-08-06,Ricardo Lima,65.00,credito
17388,2023-08-07,Isabela Ferreira,83.40,debito
17389,2023-08-01,João Silva,150.23,debito
17390,2023-08-02,Maria Santos,50.00,credito
17391,2023-08-03,Carlos Oliveira,200.12,debito
17392,2023-08-04,Ana Souza,75.00,credito
17393,2023-08-05,Fernanda Almeida,120.00,debito
17394,2023-08-06,Ricardo Lima,65.00,credito
17395,2023-08-07,Isabela Ferreira,83.40,debito
17396,2023-08-01,João Silva,150.23,debito
17397,2023-08-02,Maria Santos,50.00,credito
17398,2023-08-03,Carlos Oliveira,200.12,debito
17399,2023-08-04,Ana Souza,75.00,credito
17400,2023-08-05,Fernanda Almeida,120.00,debito
17401,2023-08-06,Ricardo Lima,65.00,credito
17402,2023-08-07,Isabela Ferreira,83.40,debito
17403,2023-08-01,João Silva,150.23,debito
17404,2023-08-02,Maria Santos,50.00,credito
17405,2023-08-03,Carlos Oliveira,200.12,debito
17406,2023-08-04,Ana Souza,75.00,credito
17407,2023-08-05,Fernanda Almeida,120.00,debito
17408,2023-08-06,Ricardo Lima,65.00,credito
17409,2023-08-07,Isabela Ferreira,83.40,debito
17410,2023-08-01,João Silva,150.23,debito
17411,2023-08-02,Maria Santos,50.00,credito
17412,2023-08-03,Carlos Oliveira,200.12,debito
17413,2023-08-04,Ana Souza,75.00,credito
17414,2023-08-05,Fernanda Almeida,120.00,debito
17415,2023-08-06,Ricardo Lima,65.00,credito
17416,2023-08-07,Isabela Ferreira,83.40,debito
17417,2023-08-01,João Silva,150.23,debito
17418,2023-08-02,Maria Santos,50.00,credito
17419,2023-08-03,Carlos Oliveira,200.12,debito
17420,2023-08-04,Ana Souza,75.00,credito
17421,2023-08-05,Fernanda Almeida,120.00,debito
17422,2023-08-06,Ricardo Lima,65.00,credito
17423,2023-08-07,Isabela Ferreira,83.40,debito
17424,2023-08-01,João Silva,150.23,debito
17425,2023-08-02,Maria Santos,50.00,credito
17426,2023-08-03,Carlos Oliveira,200.12,debito
17427,2023-08-04,Ana Souza,75.00,credito
17428,2023-08-05,Fernanda Almeida,120.00,debito
17429,2023-08-06,Ricardo Lima,65.00,credito
17430,2023-08-07,Isabela Ferreira,83.40,debito
17431,2023-08-01,João Silva,150.23,debito
17432,2023-08-02,Maria Santos,50.00,credito
17433,2023-08-03,Carlos Oliveira,200.12,debito
17434,2023-08-04,Ana Souza,75.00,credito
17435,2023-08-05,Fernanda Almeida,120.00,debito
17436,2023-08-06,Ricardo Lima,65.00,credito
17437,2023-08-07,Isabela Ferreira,83.40,debito
17438,2023-08-01,João Silva,150.23,debito
17439,2023-08-02,Maria Santos,50.00,credito
17440,2023-08-03,Carlos Oliveira,200.12,debito
17441,2023-08-04,Ana Souza,75.00,credito
17442,2023-08-05,Fernanda Almeida,120.00,debito
17443,2023-08-06,Ricardo Lima,65.00,credito
17444,2023-08-07,Isabela Ferreira,83.40,debito
17445,2023-08-01,João Silva,150.23,debito
17446,2023-08-02,Maria Santos,50.00,credito
17447,2023-08-03,Carlos Oliveira,200.12,debito
17448,2023-08-04,Ana Souza,75.00,credito
17449,2023-08-05,Fernanda Almeida,120.00,debito
17450,2023-08-06,Ricardo Lima,65.00,credito
17451,2023-08-07,Isabela Ferreira,83.40,debito
17452,2023-08-01,João Silva,150.23,debito
17453,2023-08-02,Maria Santos,50.00,credito
17454,2023-08-03,Carlos Oliveira,200.12,debito
17455,2023-08-04,Ana Souza,75.00,credito
17456,2023-08-05,Fernanda Almeida,120.00,debito
17457,2023-08-06,Ricardo Lima,65.00,credito
17458,2023-08-07,Isabela Ferreira,83.40,debito
17459,2023-08-01,João Silva,150.23,debito
17460,2023-08-02,Maria Santos,50.00,credito
17461,2023-08-03,Carlos Oliveira,200.12,debito
17462,2023-08-04,Ana Souza,75.00,credito
17463,2023-08-05,Fernanda Almeida,120.00,debito
17464,2023-08-06,Ricardo Lima,65.00,credito
17465,2023-08-07,Isabela Ferreira,83.40,debito
17466,2023-08-01,João Silva,150.23,debito
17467,2023-08-02,Maria Santos,50.00,credito
17468,2023-08-03,Carlos Oliveira,200.12,debito
17469,2023-08-04,Ana Souza,75.00,credito
17470,2023-08-05,Fernanda Almeida,120.00,debito
17471,2023-08-06,Ricardo Lima,65.00,credito
17472,2023-08-07,Isabela Ferreira,83.40,debito
17473,2023-08-01,João Silva,150.23,debito
17474,2023-08-02,Maria Santos,50.00,credito
17475,2023-08-03,Carlos Oliveira,200.12,debito
17476,2023-08-04,Ana Souza,75.00,credito
17477,2023-08-05,Fernanda Almeida,120.00,debito
17478,2023-08-06,Ricardo Lima,65.00,credito
17479,2023-08-07,Isabela Ferreira,83.40,debito
17480,2023-08-01,João Silva,150.23,debito
17481,2023-08-02,Maria Santos,50.00,credito
17482,2023-08-03,Carlos Oliveira,200.12,debito
17483,2023-08-04,Ana Souza,75.00,credito
17484,2023-08-05,Fernanda Almeida,120.00,debito
17485,2023-08-06,Ricardo Lima,65.00,credito
17486,2023-08-07,Isabela Ferreira,83.40,debito
17487,2023-08-01,João Silva,150.23,debito
17488,2023-08-02,Maria Santos,50.00,credito
17489,2023-08-03,Carlos Oliveira,200.12,debito
17490,2023-08-04,Ana Souza,75.00,credito
17491,2023-08-05,Fernanda Almeida,120.00,debito
17492,2023-08-06,Ricardo Lima,65.00,credito
17493,2023-08-07,Isabela Ferreira,83.40,debito
17494,2023-08-01,João Silva,150.23,debito
17495,2023-08-02,Maria Santos,50.00,credito
17496,2023-08-03,Carlos Oliveira,200.12,debito
17497,2023-08-04,Ana Souza,75.00,credito
17498,2023-08-05,Fernanda Almeida,120.00,debito
17499,2023-08-06,Ricardo Lima,65.00,credito
17500,2023-08-07,Isabela Ferreira,83.40,debito
17501,2023-08-01,João Silva,150.23,debito
17502,2023-08-02,Maria Santos,50.00,credito
17503,2023-08-03,Carlos Oliveira,200.12,debito
17504,2023-08-04,Ana Souza,75.00,credito
17505,2023-08-05,Fernanda Almeida,120.00,debito
17506,2023-08-06,Ricardo Lima,65.00,credito
17507,2023-08-07,Isabela Ferreira,83.40,debito
17508,2023-08-01,João Silva,150.23,debito
17509,2023-08-02,Maria Santos,50.00,credito
17510,2023-08-03,Carlos Oliveira,200.12,debito
17511,2023-08-04,Ana Souza,75.00,credito
17512,2023-08-05,Fernanda Almeida,120.00,debito
17513,2023-08-06,Ricardo Lima,65.00,credito
17514,2023-08-07,Isabela Ferreira,83.40,debito
17515,2023-08-01,João Silva,150.23,debito
17516,2023-08-02,Maria Santos,50.00,credito
17517,2023-08-03,Carlos Oliveira,200.12,debito
17518,2023-08-04,Ana Souza,75.00,credito
17519,2023-08-05,Fernanda Almeida,120.00,debito
17520,2023-08-06,Ricardo Lima,65.00,credito
17521,2023-08-07,Isabela Ferreira,83.40,debito
17522,2023-08-01,João Silva,150.23,debito
17523,2023-08-02,Maria Santos,50.00,credito
17524,2023-08-03,Carlos Oliveira,200.12,debito
17525,2023-08-04,Ana Souza,75.00,credito
17526,2023-08-05,Fernanda Almeida,120.00,debito
17527,2023-08-06,Ricardo Lima,65.00,credito
17528,2023-08-07,Isabela Ferreira,83.40,debito
17529,2023-08-01,João Silva,150.23,debito
17530,2023-08-02,Maria Santos,50.00,credito
17531,2023-08-03,Carlos Oliveira,200.12,debito
17532,2023-08-04,Ana Souza,75.00,credito
17533,2023-08-05,Fernanda Almeida,120.00,debito
17534,2023-08-06,Ricardo Lima,65.00,credito
17535,2023-08-07,Isabela Ferreira,83.40,debito
17536,2023-08-01,João Silva,150.23,debito
17537,2023-08-02,Maria Santos,50.00,credito
17538,2023-08-03,Carlos Oliveira,200.12,debito
17539,2023-08-04,Ana Souza,75.00,credito
17540,2023-08-05,Fernanda Almeida,120.00,debito
17541,2023-08-06,Ricardo Lima,65.00,credito
17542,2023-08-07,Isabela Ferreira,83.40,debito
17543,2023-08-01,João Silva,150.23,debito
17544,2023-08-02,Maria Santos,50.00,credito
17545,2023-08-03,Carlos Oliveira,200.12,debito
17546,2023-08-04,Ana Souza,75.00,credito
17547,2023-08-05,Fernanda Almeida,120.00,debito
17548,2023-08-06,Ricardo Lima,65.00,credito
17549,2023-08-07,Isabela Ferreira,83.40,debito
17550,2023-08-01,João Silva,150.23,debito
17551,2023-08-02,Maria Santos,50.00,credito
17552,2023-08-03,Carlos Oliveira,200.12,debito
17553,2023-08-04,Ana Souza,75.00,credito
17554,2023-08-05,Fernanda Almeida,120.00,debito
17555,2023-08-06,Ricardo Lima,65.00,credito
17556,2023-08-07,Isabela Ferreira,83.40,debito
17557,2023-08-01,João Silva,150.23,debito
17558,2023-08-02,Maria Santos,50.00,credito
17559,2023-08-03,Carlos Oliveira,200.12,debito
17560,2023-08-04,Ana Souza,75.00,credito
17561,2023-08-05,Fernanda Almeida,120.00,debito
17562,2023-08-06,Ricardo Lima,65.00,credito
17563,2023-08-07,Isabela Ferreira,83.40,debito
17564,2023-08-01,João Silva,150.23,debito
17565,2023-08-02,Maria Santos,50.00,credito
17566,2023-08-03,Carlos Oliveira,200.12,debito
17567,2023-08-04,Ana Souza,75.00,credito
17568,2023-08-05,Fernanda Almeida,120.00,debito
17569,2023-08-06,Ricardo Lima,65.00,credito
17570,2023-08-07,Isabela Ferreira,83.40,debito
17571,2023-08-01,João Silva,150.23,debito
17572,2023-08-02,Maria Santos,50.00,credito
17573,2023-08-03,Carlos Oliveira,200.12,debito
17574,2023-08-04,Ana Souza,75.00,credito
17575,2023-08-05,Fernanda Almeida,120.00,debito
17576,2023-08-06,Ricardo Lima,65.00,credito
17577,2023-08-07,Isabela Ferreira,83.40,debito
17578,2023-08-01,João Silva,150.23,debito
17579,2023-08-02,Maria Santos,50.00,credito
17580,2023-08-03,Carlos Oliveira,200.12,debito
17581,2023-08-04,Ana Souza,75.00,credito
17582,2023-08-05,Fernanda Almeida,120.00,debito
17583,2023-08-06,Ricardo Lima,65.00,credito
17584,2023-08-07,Isabela Ferreira,83.40,debito
17585,2023-08-01,João Silva,150.23,debito
17586,2023-08-02,Maria Santos,50.00,credito
17587,2023-08-03,Carlos Oliveira,200.12,debito
17588,2023-08-04,Ana Souza,75.00,credito
17589,2023-08-05,Fernanda Almeida,120.00,debito
17590,2023-08-06,Ricardo Lima,65.00,credito
17591,2023-08-07,Isabela Ferreira,83.40,debito
17592,2023-08-01,João Silva,150.23,debito
17593,2023-08-02,Maria Santos,50.00,credito
17594,2023-08-03,Carlos Oliveira,200.12,debito
17595,2023-08-04,Ana Souza,75.00,credito
17596,2023-08-05,Fernanda Almeida,120.00,debito
17597,2023-08-06,Ricardo Lima,65.00,credito
17598,2023-08-07,Isabela Ferreira,83.40,debito
17599,2023-08-01,João Silva,150.23,debito
17600,2023-08-02,Maria Santos,50.00,credito
17601,2023-08-03,Carlos Oliveira,200.12,debito
17602,2023-08-04,Ana Souza,75.00,credito
17603,2023-08-05,Fernanda Almeida,120.00,debito
17604,2023-08-06,Ricardo Lima,65.00,credito
17605,2023-08-07,Isabela Ferreira,83.40,debito
17606,2023-08-01,João Silva,150.23,debito
17607,2023-08-02,Maria Santos,50.00,credito
17608,2023-08-03,Carlos Oliveira,200.12,debito
17609,2023-08-04,Ana Souza,75.00,credito
17610,2023-08-05,Fernanda Almeida,120.00,debito
17611,2023-08-06,Ricardo Lima,65.00,credito
17612,2023-08-07,Isabela Ferreira,83.40,debito
17613,2023-08-01,João Silva,150.23,debito
17614,2023-08-02,Maria Santos,50.00,credito
17615,2023-08-03,Carlos Oliveira,200.12,debito
17616,2023-08-04,Ana Souza,75.00,credito
17617,2023-08-05,Fernanda Almeida,120.00,debito
17618,2023-08-06,Ricardo Lima,65.00,credito
17619,2023-08-07,Isabela Ferreira,83.40,debito
17620,2023-08-01,João Silva,150.23,debito
17621,2023-08-02,Maria Santos,50.00,credito
17622,2023-08-03,Carlos Oliveira,200.12,debito
17623,2023-08-04,Ana Souza,75.00,credito
17624,2023-08-05,Fernanda Almeida,120.00,debito
17625,2023-08-06,Ricardo Lima,65.00,credito
17626,2023-08-07,Isabela Ferreira,83.40,debito
17627,2023-08-01,João Silva,150.23,debito
17628,2023-08-02,Maria Santos,50.00,credito
17629,2023-08-03,Carlos Oliveira,200.12,debito
17630,2023-08-04,Ana Souza,75.00,credito
17631,2023-08-05,Fernanda Almeida,120.00,debito
17632,2023-08-06,Ricardo Lima,65.00,credito
17633,2023-08-07,Isabela Ferreira,83.40,debito
17634,2023-08-01,João Silva,150.23,debito
17635,2023-08-02,Maria Santos,50.00,credito
17636,2023-08-03,Carlos Oliveira,200.12,debito
17637,2023-08-04,Ana Souza,75.00,credito
17638,2023-08-05,Fernanda Almeida,120.00,debito
17639,2023-08-06,Ricardo Lima,65.00,credito
17640,2023-08-07,Isabela Ferreira,83.40,debito
17641,2023-08-01,João Silva,150.23,debito
17642,2023-08-02,Maria Santos,50.00,credito
17643,2023-08-03,Carlos Oliveira,200.12,debito
17644,2023-08-04,Ana Souza,75.00,credito
17645,2023-08-05,Fernanda Almeida,120.00,debito
17646,2023-08-06,Ricardo Lima,65.00,credito
17647,2023-08-07,Isabela Ferreira,83.40,debito
17648,2023-08-01,João Silva,150.23,debito
17649,2023-08-02,Maria Santos,50.00,credito
17650,2023-08-03,Carlos Oliveira,200.12,debito
17651,2023-08-04,Ana Souza,75.00,credito
17652,2023-08-05,Fernanda Almeida,120.00,debito
17653,2023-08-06,Ricardo Lima,65.00,credito
17654,2023-08-07,Isabela Ferreira,83.40,debito
17655,2023-08-01,João Silva,150.23,debito
17656,2023-08-02,Maria Santos,50.00,credito
17657,2023-08-03,Carlos Oliveira,200.12,debito
17658,2023-08-04,Ana Souza,75.00,credito
17659,2023-08-05,Fernanda Almeida,120.00,debito
17660,2023-08-06,Ricardo Lima,65.00,credito
17661,2023-08-07,Isabela Ferreira,83.40,debito
17662,2023-08-01,João Silva,150.23,debito
17663,2023-08-02,Maria Santos,50.00,credito
17664,2023-08-03,Carlos Oliveira,200.12,debito
17665,2023-08-04,Ana Souza,75.00,credito
17666,2023-08-05,Fernanda Almeida,120.00,debito
17667,2023-08-06,Ricardo Lima,65.00,credito
17668,2023-08-07,Isabela Ferreira,83.40,debito
17669,2023-08-01,João Silva,150.23,debito
17670,2023-08-02,Maria Santos,50.00,credito
17671,2023-08-03,Carlos Oliveira,200.12,debito
17672,2023-08-04,Ana Souza,75.00,credito
